GEOID,year,state_alpha,county_name,yield_target,irrigated_share,harvest_ratio,acres_harvested_all,acres_planted_all,yield_bu_acre_irr
8121,2010,CO,WASHINGTON,104.5,0.3415783274440518,0.9941451990632318,84900.0,85400.0,179.3
8121,2011,CO,WASHINGTON,79.8,0.0,0.9364102564102564,91300.0,97500.0,
8121,2012,CO,WASHINGTON,66.6,0.0,0.6154661016949152,58100.0,94400.0,
8121,2014,CO,WASHINGTON,108.6,0.0,0.9769230769230769,76200.0,78000.0,
8121,2017,CO,WASHINGTON,79.5,0.0,0.9184247538677919,130600.0,142200.0,
8121,2018,CO,WASHINGTON,61.6,0.16735708367854185,0.8670977011494253,120700.0,139200.0,145.9
8121,2019,CO,WASHINGTON,70.6,0.0,0.9614754098360656,117300.0,122000.0,
8121,2020,CO,WASHINGTON,64.3,0.0,0.6450592885375495,81600.0,126500.0,
8121,2021,CO,WASHINGTON,46.7,0.0,0.8374045801526717,109700.0,131000.0,
8121,2022,CO,WASHINGTON,44.1,0.0,0.6922413793103448,80300.0,116000.0,
8121,2023,CO,WASHINGTON,88.6,0.0,0.9157407407407407,98900.0,108000.0,
8121,2024,CO,WASHINGTON,59.9,0.0,0.9421487603305785,114000.0,121000.0,
8123,2004,CO,WELD,160.5,0.9571428571428572,0.5544554455445545,56000.0,101000.0,166.5
8123,2005,CO,WELD,171.5,0.9660107334525939,0.5214552238805971,55900.0,107200.0,176.5
8123,2006,CO,WELD,172.5,0.0,0.6311239193083573,65700.0,104100.0,
8123,2007,CO,WELD,151.5,0.7991587802313355,0.6425675675675676,95100.0,148000.0,178.0
8123,2008,CO,WELD,168.0,0.0,0.592891760904685,73400.0,123800.0,
8123,2009,CO,WELD,176.0,0.0,0.7179930795847751,83000.0,115600.0,
8123,2010,CO,WELD,194.5,0.96051227321238,0.7383766745468873,93700.0,126900.0,199.7
8123,2011,CO,WELD,183.6,0.918552036199095,0.7615437629221227,110500.0,145100.0,194.9
8123,2012,CO,WELD,178.7,0.0,0.711340206185567,96600.0,135800.0,
8123,2013,CO,WELD,162.2,0.0,0.6111627906976744,65700.0,107500.0,
8123,2014,CO,WELD,169.5,0.0,0.5389221556886228,63000.0,116900.0,
8123,2015,CO,WELD,175.8,0.0,0.555352241537054,60700.0,109300.0,
8123,2016,CO,WELD,157.4,0.8979591836734694,0.6166107382550335,73500.0,119200.0,172.1
8123,2017,CO,WELD,175.4,0.0,0.48748991121872476,60400.0,123900.0,
8123,2018,CO,WELD,135.2,0.0,0.478714859437751,59600.0,124500.0,
8123,2019,CO,WELD,177.1,0.0,0.4327731092436975,51500.0,119000.0,
8123,2021,CO,WELD,168.7,0.0,0.7283720930232558,78300.0,107500.0,
8123,2022,CO,WELD,129.5,0.0,0.7333333333333333,80300.0,109500.0,
8123,2023,CO,WELD,211.2,0.0,0.32407407407407407,35000.0,108000.0,
8123,2024,CO,WELD,198.4,0.0,0.4199052132701422,44300.0,105500.0,
8125,2004,CO,YUMA,184.5,0.9463455851288551,0.9575242718446602,236700.0,247200.0,192.5
8125,2005,CO,YUMA,194.0,0.9421407907425265,0.9217777777777778,207400.0,225000.0,204.0
8125,2006,CO,YUMA,218.5,0.9259259259259259,0.967741935483871,216000.0,223200.0,232.5
8125,2007,CO,YUMA,193.0,0.8909090909090909,0.9649122807017544,220000.0,228000.0,207.5
8125,2008,CO,YUMA,181.0,0.9210526315789473,0.9333888426311407,224200.0,240200.0,192.0
8125,2009,CO,YUMA,176.0,0.0,0.8233707865168539,183200.0,222500.0,
8125,2010,CO,YUMA,189.5,0.8562555456965395,0.92,225400.0,245000.0,206.6
8125,2011,CO,YUMA,177.5,0.8430818878580073,0.9461832061068702,247900.0,262000.0,199.6
8125,2012,CO,YUMA,189.3,0.9103139013452914,0.8544061302681992,223000.0,261000.0,205.4
8125,2013,CO,YUMA,186.8,0.0,0.9111570247933884,220500.0,242000.0,
8125,2014,CO,YUMA,196.9,0.0,0.9434389140271493,208500.0,221000.0,
8125,2015,CO,YUMA,193.2,0.0,0.9330254041570438,202000.0,216500.0,
8125,2016,CO,YUMA,183.5,0.0,0.94971072541166,213400.0,224700.0,
8125,2017,CO,YUMA,194.4,0.7885615251299827,0.9681208053691275,230800.0,238400.0,220.5
8125,2018,CO,YUMA,196.5,0.0,0.8920032976092334,216400.0,242600.0,
8125,2019,CO,YUMA,174.8,0.0,0.9341085271317829,241000.0,258000.0,
8125,2020,CO,YUMA,174.8,0.0,0.8245833333333333,197900.0,240000.0,
8125,2021,CO,YUMA,187.6,0.0,0.8493723849372385,203000.0,239000.0,
8125,2022,CO,YUMA,200.5,0.0,0.8583690987124464,200000.0,233000.0,
8125,2023,CO,YUMA,169.5,0.0,0.7645788336933045,177000.0,231500.0,
8125,2024,CO,YUMA,189.4,0.0,0.9010309278350516,218500.0,242500.0,
19001,2004,IA,ADAIR,182.1,0.0,0.9814814814814815,106000.0,108000.0,
19001,2005,IA,ADAIR,159.0,0.0,0.9770642201834863,106500.0,109000.0,
19001,2006,IA,ADAIR,164.9,0.0,0.9932692307692308,103300.0,104000.0,
19001,2007,IA,ADAIR,160.7,0.0,0.9879828326180258,115100.0,116500.0,
19001,2008,IA,ADAIR,169.0,0.0,0.9807692307692307,102000.0,104000.0,
19001,2009,IA,ADAIR,179.3,0.0,0.986784140969163,112000.0,113500.0,
19001,2010,IA,ADAIR,139.1,0.0,0.990521327014218,104500.0,105500.0,
19001,2011,IA,ADAIR,152.8,0.0,0.9758928571428571,109300.0,112000.0,
19001,2012,IA,ADAIR,104.4,0.0,0.95,104500.0,110000.0,
19001,2013,IA,ADAIR,137.8,0.0,0.9725663716814159,109900.0,113000.0,
19001,2014,IA,ADAIR,169.3,0.0,0.9525114155251142,104300.0,109500.0,
19001,2015,IA,ADAIR,176.5,0.0,0.9589285714285715,107400.0,112000.0,
19001,2016,IA,ADAIR,190.3,0.0,0.9895652173913043,113800.0,115000.0,
19001,2017,IA,ADAIR,175.2,0.0,0.9594470046082949,104100.0,108500.0,
19001,2018,IA,ADAIR,149.5,0.0,0.9502304147465438,103100.0,108500.0,
19001,2019,IA,ADAIR,176.5,0.0,0.9619909502262444,106300.0,110500.0,
19001,2020,IA,ADAIR,168.7,0.0,0.9926605504587156,108200.0,109000.0,
19001,2022,IA,ADAIR,164.2,0.0,0.951131221719457,105100.0,110500.0,
19001,2024,IA,ADAIR,211.2,0.0,0.9852534562211982,106900.0,108500.0,
19003,2004,IA,ADAMS,169.3,0.0,0.9769230769230769,63500.0,65000.0,
19003,2005,IA,ADAMS,157.1,0.0,0.9772727272727273,64500.0,66000.0,
19003,2006,IA,ADAMS,145.4,0.0,0.9740458015267176,63800.0,65500.0,
19003,2007,IA,ADAMS,153.4,0.0,0.9746478873239437,69200.0,71000.0,
19003,2008,IA,ADAMS,156.0,0.0,0.9770992366412213,64000.0,65500.0,
19003,2009,IA,ADAMS,168.1,0.0,0.9888888888888889,71200.0,72000.0,
19003,2010,IA,ADAMS,139.3,0.0,0.971830985915493,69000.0,71000.0,
19003,2011,IA,ADAMS,151.7,0.0,0.9726027397260274,71000.0,73000.0,
19003,2012,IA,ADAMS,109.8,0.0,0.9727891156462585,71500.0,73500.0,
19003,2013,IA,ADAMS,147.6,0.0,0.9543624161073826,71100.0,74500.0,
19003,2014,IA,ADAMS,169.9,0.0,0.9788079470198675,73900.0,75500.0,
19003,2015,IA,ADAMS,169.6,0.0,0.9731182795698925,72400.0,74400.0,
19003,2016,IA,ADAMS,187.4,0.0,0.9567567567567568,70800.0,74000.0,
19003,2017,IA,ADAMS,179.9,0.0,0.9412587412587412,67300.0,71500.0,
19003,2018,IA,ADAMS,171.6,0.0,0.9704225352112676,68900.0,71000.0,
19003,2020,IA,ADAMS,173.3,0.0,0.9857142857142858,69000.0,70000.0,
19005,2004,IA,ALLAMAKEE,163.3,0.0,0.9,63000.0,70000.0,
19005,2005,IA,ALLAMAKEE,177.4,0.0,0.9027777777777778,65000.0,72000.0,
19005,2006,IA,ALLAMAKEE,166.2,0.0,0.9,62100.0,69000.0,
19005,2007,IA,ALLAMAKEE,167.1,0.0,0.9128205128205128,71200.0,78000.0,
19005,2008,IA,ALLAMAKEE,170.0,0.0,0.8766233766233766,67500.0,77000.0,
19005,2009,IA,ALLAMAKEE,179.6,0.0,0.8855421686746988,73500.0,83000.0,
19005,2010,IA,ALLAMAKEE,175.8,0.0,0.9244186046511628,79500.0,86000.0,
19005,2011,IA,ALLAMAKEE,173.3,0.0,0.9394594594594594,86900.0,92500.0,
19005,2012,IA,ALLAMAKEE,153.6,0.0,0.8632124352331606,83300.0,96500.0,
19005,2013,IA,ALLAMAKEE,162.1,0.0,0.8824858757062147,78100.0,88500.0,
19005,2014,IA,ALLAMAKEE,175.6,0.0,0.8507936507936508,80400.0,94500.0,
19005,2015,IA,ALLAMAKEE,175.4,0.0,0.9155555555555556,82400.0,90000.0,
19005,2016,IA,ALLAMAKEE,205.1,0.0,0.8336956521739131,76700.0,92000.0,
19005,2017,IA,ALLAMAKEE,190.5,0.0,0.8316939890710382,76100.0,91500.0,
19005,2018,IA,ALLAMAKEE,198.4,0.0,0.788235294117647,73700.0,93500.0,
19005,2019,IA,ALLAMAKEE,187.2,0.0,0.8515463917525773,82600.0,97000.0,
19005,2020,IA,ALLAMAKEE,196.3,0.0,0.9125,87600.0,96000.0,
19005,2021,IA,ALLAMAKEE,198.5,0.0,0.9148029818956337,85900.0,93900.0,
19005,2022,IA,ALLAMAKEE,215.9,0.0,0.8382838283828383,76200.0,90900.0,
19005,2023,IA,ALLAMAKEE,183.9,0.0,0.8369098712446352,78000.0,93200.0,
19005,2024,IA,ALLAMAKEE,216.3,0.0,0.9234972677595629,84500.0,91500.0,
19007,2004,IA,APPANOOSE,171.9,0.0,0.96875,31000.0,32000.0,
19007,2005,IA,APPANOOSE,150.0,0.0,0.967741935483871,30000.0,31000.0,
19007,2006,IA,APPANOOSE,157.7,0.0,0.9777777777777777,26400.0,27000.0,
19007,2007,IA,APPANOOSE,152.0,0.0,0.9653333333333334,36200.0,37500.0,
19007,2008,IA,APPANOOSE,118.0,0.0,0.9607843137254902,24500.0,25500.0,
19007,2009,IA,APPANOOSE,153.0,0.0,0.9739130434782609,33600.0,34500.0,
19007,2010,IA,APPANOOSE,75.2,0.0,0.9545454545454546,31500.0,33000.0,
19007,2011,IA,APPANOOSE,120.1,0.0,0.927170868347339,33100.0,35700.0,
19007,2012,IA,APPANOOSE,44.5,0.0,0.8164383561643835,29800.0,36500.0,
19007,2013,IA,APPANOOSE,109.1,0.0,0.9201183431952663,31100.0,33800.0,
19007,2014,IA,APPANOOSE,170.9,0.0,0.9560117302052786,32600.0,34100.0,
19007,2015,IA,APPANOOSE,154.3,0.0,0.9542857142857143,33400.0,35000.0,
19007,2016,IA,APPANOOSE,186.3,0.0,0.9839228295819936,30600.0,31100.0,
19007,2017,IA,APPANOOSE,170.0,0.0,0.9395973154362416,28000.0,29800.0,
19007,2019,IA,APPANOOSE,166.8,0.0,0.9700996677740864,29200.0,30100.0,
19007,2020,IA,APPANOOSE,143.6,0.0,0.9456869009584664,29600.0,31300.0,
19007,2021,IA,APPANOOSE,171.6,0.0,0.9415204678362573,32200.0,34200.0,
19007,2022,IA,APPANOOSE,146.1,0.0,0.9433333333333334,28300.0,30000.0,
19007,2023,IA,APPANOOSE,172.8,0.0,0.935064935064935,36000.0,38500.0,
19009,2004,IA,AUDUBON,179.6,0.0,0.9861111111111112,106500.0,108000.0,
19009,2005,IA,AUDUBON,172.1,0.0,0.9907407407407407,107000.0,108000.0,
19009,2006,IA,AUDUBON,173.9,0.0,0.9935185185185185,107300.0,108000.0,
19009,2007,IA,AUDUBON,160.7,0.0,0.9896995708154507,115300.0,116500.0,
19009,2008,IA,AUDUBON,181.0,0.0,0.9732142857142857,109000.0,112000.0,
19009,2009,IA,AUDUBON,190.4,0.0,0.9781659388646288,112000.0,114500.0,
19009,2010,IA,AUDUBON,160.3,0.0,0.9866666666666667,111000.0,112500.0,
19009,2011,IA,AUDUBON,176.6,0.0,0.9889361702127659,116200.0,117500.0,
19009,2012,IA,AUDUBON,114.8,0.0,0.979253112033195,118000.0,120500.0,
19009,2013,IA,AUDUBON,157.1,0.0,0.9789915966386554,116500.0,119000.0,
19009,2014,IA,AUDUBON,185.5,0.0,0.9808695652173913,112800.0,115000.0,
19009,2015,IA,AUDUBON,189.8,0.0,0.9827272727272728,108100.0,110000.0,
19009,2016,IA,AUDUBON,206.1,0.0,0.9824561403508771,112000.0,114000.0,
19009,2017,IA,AUDUBON,211.2,0.0,0.9915094339622641,105100.0,106000.0,
19009,2018,IA,AUDUBON,180.0,0.0,0.9820627802690582,109500.0,111500.0,
19009,2019,IA,AUDUBON,216.0,0.0,0.9862385321100917,107500.0,109000.0,
19009,2020,IA,AUDUBON,170.8,0.0,0.9741071428571428,109100.0,112000.0,
19009,2021,IA,AUDUBON,216.0,0.0,0.9849056603773585,104400.0,106000.0,
19009,2022,IA,AUDUBON,197.9,0.0,0.9692307692307692,107100.0,110500.0,
19009,2023,IA,AUDUBON,197.6,0.0,0.9674418604651163,104000.0,107500.0,
19009,2024,IA,AUDUBON,224.2,0.0,0.9963963963963964,110600.0,111000.0,
19011,2004,IA,BENTON,171.8,0.0,0.9781420765027322,179000.0,183000.0,
19011,2005,IA,BENTON,170.0,0.0,0.9756756756756757,180500.0,185000.0,
19011,2006,IA,BENTON,171.4,0.0,0.9830601092896175,179900.0,183000.0,
19011,2007,IA,BENTON,180.2,0.0,0.9796116504854369,201800.0,206000.0,
19011,2008,IA,BENTON,179.0,0.0,0.959079283887468,187500.0,195500.0,
19011,2009,IA,BENTON,184.7,0.0,0.9746835443037974,192500.0,197500.0,
19011,2010,IA,BENTON,179.0,0.0,0.979746835443038,193500.0,197500.0,
19011,2011,IA,BENTON,157.2,0.0,0.9832535885167464,205500.0,209000.0,
19011,2012,IA,BENTON,129.3,0.0,0.9734643734643734,198100.0,203500.0,
19011,2013,IA,BENTON,163.7,0.0,0.9678571428571429,189700.0,196000.0,
19011,2014,IA,BENTON,185.4,0.0,0.990745501285347,192700.0,194500.0,
19011,2015,IA,BENTON,187.5,0.0,0.9798969072164948,190100.0,194000.0,
19011,2016,IA,BENTON,199.9,0.0,0.9805825242718447,202000.0,206000.0,
19011,2017,IA,BENTON,215.3,0.0,0.9814432989690721,190400.0,194000.0,
19011,2018,IA,BENTON,214.6,0.0,0.9655352480417755,184900.0,191500.0,
19011,2019,IA,BENTON,197.6,0.0,0.9608247422680413,186400.0,194000.0,
19011,2020,IA,BENTON,144.8,0.0,0.7844155844155845,151000.0,192500.0,
19011,2021,IA,BENTON,211.7,0.0,0.971191135734072,175300.0,180500.0,
19011,2022,IA,BENTON,221.7,0.0,0.9595744680851064,180400.0,188000.0,
19011,2023,IA,BENTON,199.7,0.0,0.9557291666666666,183500.0,192000.0,
19011,2024,IA,BENTON,238.6,0.0,0.9880434782608696,181800.0,184000.0,
19013,2004,IA,BLACK HAWK,178.1,0.0,0.9857142857142858,138000.0,140000.0,
19013,2005,IA,BLACK HAWK,180.7,0.0,0.9863013698630136,144000.0,146000.0,
19013,2006,IA,BLACK HAWK,185.5,0.0,0.9921708185053381,139400.0,140500.0,
19013,2007,IA,BLACK HAWK,176.7,0.0,0.990625,158500.0,160000.0,
19013,2008,IA,BLACK HAWK,165.0,0.0,0.9686411149825784,139000.0,143500.0,
19013,2009,IA,BLACK HAWK,173.2,0.0,0.9801980198019802,148500.0,151500.0,
19013,2010,IA,BLACK HAWK,170.4,0.0,0.9795918367346939,144000.0,147000.0,
19013,2011,IA,BLACK HAWK,186.1,0.0,0.9923566878980892,155800.0,157000.0,
19013,2012,IA,BLACK HAWK,126.4,0.0,0.9807073954983923,152500.0,155500.0,
19013,2013,IA,BLACK HAWK,166.1,0.0,0.9545762711864407,140800.0,147500.0,
19013,2014,IA,BLACK HAWK,165.2,0.0,0.9777777777777777,145200.0,148500.0,
19013,2015,IA,BLACK HAWK,192.9,0.0,0.9855670103092784,143400.0,145500.0,
19013,2016,IA,BLACK HAWK,206.4,0.0,0.9876623376623377,152100.0,154000.0,
19013,2017,IA,BLACK HAWK,209.2,0.0,0.9909407665505227,142200.0,143500.0,
19013,2018,IA,BLACK HAWK,206.2,0.0,0.9726962457337884,142500.0,146500.0,
19013,2019,IA,BLACK HAWK,205.1,0.0,0.9863013698630136,144000.0,146000.0,
19013,2020,IA,BLACK HAWK,169.8,0.0,0.9806666666666667,147100.0,150000.0,
19013,2021,IA,BLACK HAWK,193.6,0.0,0.98,137200.0,140000.0,
19013,2022,IA,BLACK HAWK,202.4,0.0,0.9843283582089553,131900.0,134000.0,
19013,2024,IA,BLACK HAWK,205.9,0.0,0.9912087912087912,135300.0,136500.0,
19015,2004,IA,BOONE,192.2,0.0,0.9966329966329966,148000.0,148500.0,
19015,2005,IA,BOONE,192.4,0.0,0.993103448275862,144000.0,145000.0,
19015,2006,IA,BOONE,172.7,0.0,0.998,149700.0,150000.0,
19015,2007,IA,BOONE,182.2,0.0,0.993452380952381,166900.0,168000.0,
19015,2008,IA,BOONE,166.0,0.0,0.9694189602446484,158500.0,163500.0,
19015,2009,IA,BOONE,183.4,0.0,0.9969604863221885,164000.0,164500.0,
19015,2010,IA,BOONE,162.5,0.0,0.9940119760479041,166000.0,167000.0,
19015,2011,IA,BOONE,182.5,0.0,0.9905604719764012,167900.0,169500.0,
19015,2012,IA,BOONE,147.1,0.0,0.9837535014005602,175600.0,178500.0,
19015,2013,IA,BOONE,154.2,0.0,0.9783950617283951,158500.0,162000.0,
19015,2014,IA,BOONE,180.9,0.0,0.9939393939393939,164000.0,165000.0,
19015,2015,IA,BOONE,192.3,0.0,0.9823170731707317,161100.0,164000.0,
19015,2016,IA,BOONE,208.4,0.0,0.9857142857142858,165600.0,168000.0,
19015,2017,IA,BOONE,192.4,0.0,0.9930599369085173,157400.0,158500.0,
19015,2018,IA,BOONE,193.7,0.0,0.9864077669902913,152400.0,154500.0,
19015,2019,IA,BOONE,194.8,0.0,0.9907407407407407,160500.0,162000.0,
19015,2020,IA,BOONE,160.7,0.0,0.8695384615384616,141300.0,162500.0,
19015,2021,IA,BOONE,208.4,0.0,0.9861111111111112,142000.0,144000.0,
19015,2022,IA,BOONE,202.4,0.0,0.9895081967213115,150900.0,152500.0,
19015,2023,IA,BOONE,226.5,0.0,0.9913333333333333,148700.0,150000.0,
19015,2024,IA,BOONE,217.6,0.0,0.9973856209150327,152600.0,153000.0,
19017,2004,IA,BREMER,184.5,0.0,0.9744680851063829,114500.0,117500.0,
19017,2005,IA,BREMER,193.0,0.0,0.9747899159663865,116000.0,119000.0,
19017,2006,IA,BREMER,183.1,0.0,0.982051282051282,114900.0,117000.0,
19017,2007,IA,BREMER,181.4,0.0,0.981549815498155,133000.0,135500.0,
19017,2008,IA,BREMER,161.0,0.0,0.9601593625498008,120500.0,125500.0,
19017,2009,IA,BREMER,188.9,0.0,0.9713114754098361,118500.0,122000.0,
19017,2010,IA,BREMER,174.6,0.0,0.9718875502008032,121000.0,124500.0,
19017,2011,IA,BREMER,196.5,0.0,0.9761538461538461,126900.0,130000.0,
19017,2012,IA,BREMER,133.3,0.0,0.9690566037735849,128400.0,132500.0,
19017,2013,IA,BREMER,175.1,0.0,0.9723320158102767,123000.0,126500.0,
19017,2014,IA,BREMER,159.0,0.0,0.9783132530120482,121800.0,124500.0,
19017,2015,IA,BREMER,203.1,0.0,0.973170731707317,119700.0,123000.0,
19017,2016,IA,BREMER,210.6,0.0,0.9844961240310077,127000.0,129000.0,
19017,2017,IA,BREMER,212.7,0.0,0.975,117000.0,120000.0,
19017,2018,IA,BREMER,212.4,0.0,0.9669354838709677,119900.0,124000.0,
19017,2019,IA,BREMER,212.5,0.0,0.9795275590551181,124400.0,127000.0,
19017,2020,IA,BREMER,187.6,0.0,0.9640625,123400.0,128000.0,
19017,2021,IA,BREMER,200.1,0.0,0.9703703703703703,117900.0,121500.0,
19017,2022,IA,BREMER,210.8,0.0,0.9685589519650655,110900.0,114500.0,
19017,2023,IA,BREMER,199.9,0.0,0.9694214876033058,117300.0,121000.0,
19017,2024,IA,BREMER,205.9,0.0,0.9816593886462882,112400.0,114500.0,
19019,2004,IA,BUCHANAN,163.0,0.0,0.9850299401197605,164500.0,167000.0,
19019,2005,IA,BUCHANAN,178.7,0.0,0.9766081871345029,167000.0,171000.0,
19019,2006,IA,BUCHANAN,180.8,0.0,0.9892857142857143,166200.0,168000.0,
19019,2007,IA,BUCHANAN,173.9,0.0,0.9868354430379747,194900.0,197500.0,
19019,2008,IA,BUCHANAN,167.0,0.0,0.9554317548746518,171500.0,179500.0,
19019,2009,IA,BUCHANAN,170.5,0.0,0.9759358288770054,182500.0,187000.0,
19019,2010,IA,BUCHANAN,167.5,0.0,0.984251968503937,187500.0,190500.0,
19019,2011,IA,BUCHANAN,187.0,0.0,0.9901477832512315,201000.0,203000.0,
19019,2012,IA,BUCHANAN,140.4,0.0,0.9829683698296837,202000.0,205500.0,
19019,2013,IA,BUCHANAN,168.8,0.0,0.9848484848484849,195000.0,198000.0,
19019,2014,IA,BUCHANAN,169.3,0.0,0.9890909090909091,190400.0,192500.0,
19019,2015,IA,BUCHANAN,191.6,0.0,0.9775456919060053,187200.0,191500.0,
19019,2016,IA,BUCHANAN,205.6,0.0,0.9746835443037974,192500.0,197500.0,
19019,2017,IA,BUCHANAN,221.3,0.0,0.9764705882352941,182600.0,187000.0,
19019,2018,IA,BUCHANAN,207.1,0.0,0.9757255936675462,184900.0,189500.0,
19019,2019,IA,BUCHANAN,218.9,0.0,0.9751937984496124,188700.0,193500.0,
19019,2020,IA,BUCHANAN,188.3,0.0,0.9815,196300.0,200000.0,
19019,2021,IA,BUCHANAN,209.0,0.0,0.9755555555555555,175600.0,180000.0,
19019,2022,IA,BUCHANAN,209.7,0.0,0.9782991202346041,166800.0,170500.0,
19019,2023,IA,BUCHANAN,190.7,0.0,0.9811320754716981,182000.0,185500.0,
19019,2024,IA,BUCHANAN,220.8,0.0,0.9939226519337017,179900.0,181000.0,
19021,2004,IA,BUENA VISTA,192.5,0.0,0.9822485207100592,166000.0,169000.0,
19021,2005,IA,BUENA VISTA,185.3,0.0,0.9827586206896551,171000.0,174000.0,
19021,2006,IA,BUENA VISTA,143.3,0.0,0.9853801169590644,168500.0,171000.0,
19021,2007,IA,BUENA VISTA,163.0,0.0,0.9865591397849462,183500.0,186000.0,
19021,2008,IA,BUENA VISTA,179.0,0.0,0.9763313609467456,165000.0,169000.0,
19021,2009,IA,BUENA VISTA,190.7,0.0,0.9913294797687862,171500.0,173000.0,
19021,2010,IA,BUENA VISTA,178.3,0.0,0.990909090909091,163500.0,165000.0,
19021,2011,IA,BUENA VISTA,180.2,0.0,0.9879310344827587,171900.0,174000.0,
19021,2012,IA,BUENA VISTA,148.2,0.0,0.9801136363636364,172500.0,176000.0,
19021,2013,IA,BUENA VISTA,160.5,0.0,0.9728813559322034,172200.0,177000.0,
19021,2014,IA,BUENA VISTA,172.1,0.0,0.9872463768115942,170300.0,172500.0,
19021,2015,IA,BUENA VISTA,202.7,0.0,0.9626506024096385,159800.0,166000.0,
19021,2016,IA,BUENA VISTA,201.1,0.0,0.9858823529411764,167600.0,170000.0,
19021,2017,IA,BUENA VISTA,187.9,0.0,0.9825825825825826,163600.0,166500.0,
19021,2018,IA,BUENA VISTA,193.1,0.0,0.9841463414634146,161400.0,164000.0,
19021,2019,IA,BUENA VISTA,190.8,0.0,0.9846153846153847,166400.0,169000.0,
19021,2020,IA,BUENA VISTA,183.9,0.0,0.9844776119402985,164900.0,167500.0,
19021,2021,IA,BUENA VISTA,203.9,0.0,0.9825,157200.0,160000.0,
19021,2022,IA,BUENA VISTA,196.9,0.0,0.9783950617283951,158500.0,162000.0,
19021,2023,IA,BUENA VISTA,212.0,0.0,0.9574074074074074,155100.0,162000.0,
19023,2004,IA,BUTLER,187.9,0.0,0.9842271293375394,156000.0,158500.0,
19023,2005,IA,BUTLER,185.6,0.0,0.9874213836477987,157000.0,159000.0,
19023,2006,IA,BUTLER,176.6,0.0,0.9884615384615385,154200.0,156000.0,
19023,2007,IA,BUTLER,176.2,0.0,0.989247311827957,184000.0,186000.0,
19023,2008,IA,BUTLER,175.0,0.0,0.9556213017751479,161500.0,169000.0,
19023,2009,IA,BUTLER,181.8,0.0,0.9942857142857143,174000.0,175000.0,
19023,2010,IA,BUTLER,180.5,0.0,0.9882697947214076,168500.0,170500.0,
19023,2011,IA,BUTLER,186.7,0.0,0.9855955678670361,177900.0,180500.0,
19023,2012,IA,BUTLER,122.0,0.0,0.9629834254143647,174300.0,181000.0,
19023,2013,IA,BUTLER,179.2,0.0,0.9918840579710145,171100.0,172500.0,
19023,2014,IA,BUTLER,167.7,0.0,0.9815561959654179,170300.0,173500.0,
19023,2015,IA,BUTLER,193.3,0.0,0.9814696485623003,153600.0,156500.0,
19023,2016,IA,BUTLER,207.3,0.0,0.9823204419889503,177800.0,181000.0,
19023,2017,IA,BUTLER,211.4,0.0,0.9827160493827161,159200.0,162000.0,
19023,2018,IA,BUTLER,211.3,0.0,0.9848942598187311,163000.0,165500.0,
19023,2019,IA,BUTLER,209.5,0.0,0.9847953216374269,168400.0,171000.0,
19023,2020,IA,BUTLER,192.8,0.0,0.9824362606232294,173400.0,176500.0,
19023,2021,IA,BUTLER,204.5,0.0,0.981039755351682,160400.0,163500.0,
19023,2022,IA,BUTLER,212.4,0.0,0.9722222222222222,157500.0,162000.0,
19023,2023,IA,BUTLER,183.1,0.0,0.9769470404984424,156800.0,160500.0,
19023,2024,IA,BUTLER,209.8,0.0,0.9929032258064516,153900.0,155000.0,
19025,2004,IA,CALHOUN,184.2,0.0,0.9910979228486647,167000.0,168500.0,
19025,2005,IA,CALHOUN,182.5,0.0,0.99079754601227,161500.0,163000.0,
19025,2006,IA,CALHOUN,165.5,0.0,0.9821958456973294,165500.0,168500.0,
19025,2007,IA,CALHOUN,180.2,0.0,0.9914209115281502,184900.0,186500.0,
19025,2008,IA,CALHOUN,178.0,0.0,0.9705093833780161,181000.0,186500.0,
19025,2009,IA,CALHOUN,168.3,0.0,0.9914529914529915,174000.0,175500.0,
19025,2010,IA,CALHOUN,173.3,0.0,0.9945054945054945,181000.0,182000.0,
19025,2011,IA,CALHOUN,181.9,0.0,0.989159891598916,182500.0,184500.0,
19025,2012,IA,CALHOUN,134.8,0.0,0.9312977099236641,183000.0,196500.0,
19025,2013,IA,CALHOUN,132.6,0.0,0.975070821529745,172100.0,176500.0,
19025,2014,IA,CALHOUN,189.6,0.0,0.9901369863013698,180700.0,182500.0,
19025,2015,IA,CALHOUN,194.7,0.0,0.9836158192090395,174100.0,177000.0,
19025,2016,IA,CALHOUN,207.3,0.0,0.9831521739130434,180900.0,184000.0,
19025,2017,IA,CALHOUN,195.1,0.0,0.9868571428571429,172700.0,175000.0,
19025,2018,IA,CALHOUN,193.3,0.0,0.9912790697674418,170500.0,172000.0,
19025,2019,IA,CALHOUN,198.8,0.0,0.9854748603351955,176400.0,179000.0,
19025,2020,IA,CALHOUN,159.6,0.0,0.9785714285714285,178100.0,182000.0,
19025,2021,IA,CALHOUN,217.8,0.0,0.9834355828220859,160300.0,163000.0,
19025,2022,IA,CALHOUN,202.3,0.0,0.9874643874643875,173300.0,175500.0,
19025,2023,IA,CALHOUN,201.6,0.0,0.9404761904761905,158000.0,168000.0,
19025,2024,IA,CALHOUN,228.8,0.0,0.9815028901734104,169800.0,173000.0,
19027,2004,IA,CARROLL,193.5,0.0,0.9696048632218845,159500.0,164500.0,
19027,2005,IA,CARROLL,177.0,0.0,0.9732142857142857,163500.0,168000.0,
